"dist_km","country_2","mean.x","med.x","lower.x","upper.x","std.x"
0.3,"BG",0.0442438823529412,0.033578,0.026944,0.04136,0.048416792484481
0.3,"CH",0.0312977,0.018683,0.010347,0.0326625,0.0338379131811575
0.3,"CY",0.0239775,0.0239775,0.01876825,0.02918675,0.0147339839995841
0.3,"CZ",0.0415428,0.033579,0.0224595,0.0524995,0.0316456674245126
0.3,"DE",0.0635108645833333,0.0461405,0.02189075,0.0903575,0.0604397164516007
0.3,"DK",0.05237375,0.052023,0.0480655,0.05633125,0.00683073658180434
0.3,"EE",0.028577,0.023432,0.0227495,0.031832,0.0101165742719559
0.3,"EL",0.0254576666666667,0.007961,0.001318,0.017391,0.0448286681627951
0.3,"ES",0.0250514383561644,0.013689,0.008043,0.025394,0.0364778363755104
0.3,"FI",0.0568881428571429,0.033323,0.0248495,0.064654,0.0634924671002489
0.3,"FR",0.037865421686747,0.026233,0.012778,0.047168,0.038801765001696
0.3,"HR",0.0478364285714286,0.016778,0.011318,0.0425155,0.0708768063258523
0.3,"HU",0.0429741052631579,0.043241,0.0302455,0.0516625,0.0214616868548344
0.3,"IE",0.0761654,0.027108,0.01887,0.144977,0.0809776787565561
0.3,"IS",0.025707,0.025707,0.025707,0.025707,NA
0.3,"IT",0.0294354285714286,0.016479,0.00688525,0.02898925,0.0709552692437473
0.3,"LT",0.030126,0.031288,0.025774,0.03792775,0.0178167161059495
0.3,"LU",0.028931,0.028931,0.028931,0.028931,NA
0.3,"LV",0.030963,0.011455,0.0039055,0.0385125,0.0458048174613399
0.3,"ME",0.000385,0.000385,0.000385,0.000385,NA
0.3,"MK",0.03003975,0.02364,0.01827025,0.0354095,0.0184865514248421
0.3,"MT",0.125966,0.125966,0.125966,0.125966,NA
0.3,"NL",0.056648,0.055573,0.025076,0.0851555,0.0396433334822923
0.3,"NO",0.0332218333333333,0.020696,0.0045405,0.0470125,0.039685129418545
0.3,"PL",0.0391381724137931,0.0245645,0.01437975,0.039412,0.046696270643434
0.3,"PT",0.03316275,0.0173055,0.01048775,0.034741,0.049525755175051
0.3,"RO",0.0346753142857143,0.023662,0.0124485,0.044163,0.0369845177638137
0.3,"RS",0.0410658571428571,0.0391435,0.02192075,0.05019375,0.0250844517054417
0.3,"SE",0.0367624166666667,0.0278795,0.01429225,0.04860425,0.0343446346251911
