"dist_km","country_2","mean_diff"
1.4,"EL",7.69482375194573e-19
1.4,"ES",6.75547065965797e-18
1.4,"FI",-5.94617128972519e-18
1.4,"FR",-4.01416057355175e-18
1.4,"HR",5.94617128972519e-18
1.4,"HU",-1.46067711106304e-17
1.4,"IE",-1.10968092353891e-17
1.4,"IS",0
1.4,"IT",-6.93889390390723e-18
1.4,"LT",1.15648231731787e-17
1.4,"LU",0
1.4,"LV",1.73472347597681e-18
1.4,"ME",0
1.4,"MK",3.46944695195361e-18
1.4,"MT",0
1.4,"NL",-4.36323611789635e-18
1.4,"NO",9.25185853854297e-18
1.4,"PL",1.00331928843252e-17
1.4,"PT",1.15552940525221e-18
1.4,"RO",-3.56257217426889e-18
1.4,"RS",-1.18962147300664e-17
1.4,"SE",-1.27207408018651e-17
1.4,"SI",0
1.4,"SK",-6.93889390390723e-18
1.4,"TR",-7.6568211977274e-18
1.4,"UK",-9.44870659255452e-18
1.4,"XK",-9.24882333714864e-18
1.5,"AL",0
1.5,"AT",6.93889390390723e-18
1.5,"BA",5.54569411226336e-18
1.5,"BE",-1.38777878078145e-17
1.5,"BG",2.44862277410973e-18
1.5,"CH",-4.85790335909286e-18
1.5,"CY",0
1.5,"CZ",1.38777878078145e-17
1.5,"DE",-7.09446562188627e-18
1.5,"DK",0
1.5,"EE",-1.38777878078145e-17
1.5,"EL",-7.69482375194573e-19
1.5,"ES",-5.22811941427471e-18
1.5,"FI",0
1.5,"FR",-2.0116522236478e-18
1.5,"HR",-7.93161651808927e-18
1.5,"HU",1.09604280147449e-17
1.5,"IE",5.54569411226336e-18
1.5,"IS",0
1.5,"IT",-4.70869648868891e-18
1.5,"LT",1.38777878078145e-17
1.5,"LU",0
1.5,"LV",-3.46944695195361e-18
1.5,"ME",0
1.5,"MK",0
1.5,"MT",0
1.5,"NL",-7.85659359990389e-19
1.5,"NO",9.25185853854297e-18
1.5,"PL",8.83811701984735e-18
1.5,"PT",-1.73472347597681e-18
1.5,"RO",1.03144412034224e-17
1.5,"RS",-6.93889390390723e-18
1.5,"SE",-1.27184820473391e-17
1.5,"SI",-1.38777878078145e-17
1.5,"SK",-6.93889390390723e-18
1.5,"TR",-1.81710857526765e-18
1.5,"UK",-4.1338091342426e-18
1.5,"XK",9.24889392322758e-18
1.6,"AL",6.93889390390723e-18
1.6,"AT",-2.31352932326725e-18
1.6,"BA",-1.66506348639461e-17
1.6,"BE",-1.00947846593863e-17
1.6,"BG",-1.06132231781614e-17
1.6,"CH",2.08099054481437e-18
1.6,"CY",6.93889390390723e-18
1.6,"CZ",1.29526019539602e-17
1.6,"DE",1.58021054918184e-18
1.6,"DK",-1.38777878078145e-17
1.6,"EE",9.25242322717447e-18
1.6,"EL",-1.54047058673982e-18
1.6,"ES",-7.12825798197833e-18
1.6,"FI",-3.96411419315013e-18
1.6,"FR",9.03704554033729e-18
1.6,"HR",-7.92968044278126e-18
1.6,"HU",9.49746837279243e-18
1.6,"IE",2.78097857242532e-18
1.6,"IS",0
1.6,"IT",-1.06887490963043e-18
1.6,"LT",6.93889390390723e-18
1.6,"LU",0
1.6,"LV",1.73472347597681e-18
1.6,"ME",0
1.6,"MK",3.46944695195361e-18
1.6,"MT",0
1.6,"NL",-1.98776851873369e-18
1.6,"NO",-4.62592926927149e-18
1.6,"PL",-6.93889390390723e-18
1.6,"PT",-4.62497635720582e-18
1.6,"RO",-3.17593793525932e-18
1.6,"RS",9.91270557701033e-18
1.6,"SE",9.24931743970121e-18
1.6,"SI",0
1.6,"SK",8.67361737988404e-18
1.6,"TR",-1.02134341166295e-17
1.6,"UK",1.0046171193988e-17
1.6,"XK",9.25101150559572e-18
1.7,"AL",-6.93889390390723e-18
1.7,"AT",-9.25298791580598e-18
1.7,"BA",2.77555756156289e-17
1.7,"BE",2.52569824272191e-18
1.7,"BG",1.38777878078145e-17
1.7,"CH",4.16570803459665e-18
1.7,"CY",0
1.7,"CZ",2.77375055794208e-18
1.7,"DE",-1.41580851272767e-17
1.7,"DK",6.93889390390723e-18
1.7,"EE",0
1.7,"EL",2.31183525737274e-18
1.7,"ES",1.90255203144374e-18
1.7,"FI",3.96508223080413e-18
1.7,"FR",-1.30324897473196e-17
1.7,"HR",9.91076950170232e-18
1.7,"HU",-5.84470565878041e-18
1.7,"IE",0
1.7,"IS",0
1.7,"IT",1.67631853751851e-19
1.7,"LT",-1.38777878078145e-17
1.7,"LU",0
1.7,"LV",5.20417042793042e-18
1.7,"ME",0
1.7,"MK",6.93889390390723e-18
1.7,"MT",0
1.7,"NL",1.26911672515352e-17
1.7,"NO",1.15648231731787e-17
1.7,"PL",5.48737151264e-18
1.7,"PT",2.31390651762657e-18
1.7,"RO",-1.59145390318408e-18
1.7,"RS",3.96508223080413e-18
1.7,"SE",-4.62649395790299e-18
1.7,"SI",0
1.7,"SK",-1.38777878078145e-17
1.7,"TR",7.4924076445972e-18
1.7,"UK",1.83068690230744e-17
1.7,"XK",0
1.8,"AL",-3.46944695195361e-18
1.8,"AT",1.38777878078145e-17
1.8,"BA",-5.54840461769457e-18
1.8,"BE",-3.78177110050484e-18
1.8,"BG",-4.08249950389579e-18
1.8,"CH",-2.77318586931058e-18
1.8,"CY",0
1.8,"CZ",1.84856470408779e-18
1.8,"DE",1.05616891123533e-17
1.8,"DK",-6.93889390390723e-18
1.8,"EE",-9.25242322717447e-18
