X,Y,fid,country_2,fua_code,Full_code,fua_name,Pop2018_2
4894901.72753894,3477168.80203707,634,PL,PL051L1,PL051L1_TCZEW_UA2018_v013,Tczew,78253
5130444.27906515,3481982.70404509,636,PL,PL052L1,PL052L1_ELK_UA2018_v013,Ełk,73181
4970483.1958597,3007788.84788765,645,PL,PL506L2,PL506L2_BIELSKO_BIALA_UA2018_v013,Bielsko-Biała,366059
4930717.52782555,3033472.88334054,647,PL,PL508L1,PL508L1_RYBNIK_UA2018_v013,Rybnik,137664
4763606.096984,3091921.35148028,663,PL,PL511L2,PL511L2_WALBRZYCH_UA2018_v013,Wałbrzych,170229
4933667.8054777,3490387.42022689,635,PL,PL512L2,PL512L2_ELBLAG_UA2018_v013,Elbląg,155684
4932970.68226013,3320962.66400678,651,PL,PL513L2,PL513L2_WLOCLAWEK_UA2018_v013,Włocławek,179082
5105358.31402855,3047988.65920408,644,PL,PL514L2,PL514L2_TARNOW_UA2018_v013,Tarnów,304755
4751077.639697,3139869.00833935,664,PL,PL516L2,PL516L2_LEGNICA_UA2018_v013,Legnica,132563
4900061.55782562,3411220.47699059,652,PL,PL517L2,PL517L2_GRUDZIADZ_UA2018_v013,Grudziądz,126897
2665224.65981403,1945220.15919394,240,PT,PT001L3,PT001L3_LISBOA_UA2018_v013,Lisboa,2967574
2769915.31984264,2197844.52931869,244,PT,PT002L2,PT002L2_PORTO_UA2018_v013,Porto,1272431
2794720.86984794,2237518.84933808,239,PT,PT003L1,PT003L1_BRAGA_UA2018_v013,Braga,247059
1817496.98966116,1509431.88888599,246,PT,PT004L2,PT004L2_FUNCHAL_UA2018_v013,Funchal,209621
2761629.95983526,2092552.93927117,238,PT,PT005L2,PT005L2_COIMBRA_UA2018_v013,Coimbra,264389
1282477.29963965,2359290.2391885,245,PT,PT007L1,PT007L1_PONTA_DELGADA_UA2018_v013,Ponta Delgada,117310
2753702.3998374,2143624.72929333,242,PT,PT008L2,PT008L2_AVEIRO_UA2018_v013,Aveiro,140461
2728021.24980998,1736548.06910011,243,PT,PT009L1,PT009L1_FARO_UA2018_v013,Faro,115255
2814892.733475,2130417.82535157,363,PT,PT014L1,PT014L1_VISEU_UA2018_v013,Viseu,108769
2765925.08541746,2261285.67035378,366,PT,PT016L0,PT016L0_VIANA_DO_CASTELO_UA2018_v013,Viana do Castelo,84450
2763561.59550396,2225769.30684124,364,PT,PT019L0,PT019L0_POVOA_DE_VARZIM_UA2018_v013,Póvoa de Varzim,59702
2803108.22071954,2223203.28123558,365,PT,PT505L1,PT505L1_GUIMARAES_UA2018_v013,Guimarães,176605
5590552.05010995,2507394.78946675,250,RO,RO001L1,RO001L1_BUCURESTI_UA2018_v013,Bucureşti,2199796
5353004.48007923,2723209.47955588,249,RO,RO002L1,RO002L1_CLUJ_NAPOCA_UA2018_v013,Cluj-Napoca,377650
5191949.19007041,2581213.83951541,248,RO,RO003L1,RO003L1_TIMISOARA_UA2018_v013,Timişoara,340404
5416846.15009539,2457914.43945894,247,RO,RO004L1,RO004L1_CRAIOVA_UA2018_v013,Craiova,293686
5718003.8701162,2630804.42950288,251,RO,RO005L1,RO005L1_BRAILA_UA2018_v013,Brăila,178241
5223505.1800682,2733094.44956491,252,RO,RO006L1,RO006L1_ORADEA_UA2018_v013,Oradea,218817
5606255.1800999,2752785.1195516,253,RO,RO007L1,RO007L1_BACAU_UA2018_v013,Bacău,179442
5192223.10006891,2628996.9795319,254,RO,RO008L1,RO008L1_ARAD_UA2018_v013,Arad,181202
5415085.13008835,2624925.73951974,255,RO,RO009L1,RO009L1_SIBIU_UA2018_v013,Sibiu,183034
5430554.92008622,2712536.41954846,260,RO,RO010L1,RO010L1_TARGU_MURES_UA2018_v013,Târgu Mureş,163675
5556983.9400942,2783982.91956454,256,RO,RO011L1,RO011L1_PIATRA_NEAMT_UA2018_v013,Piatra Neamţ,100430
5695604.44012065,2502596.45945759,257,RO,RO012L1,RO012L1_CALARASI_UA2018_v013,Cǎlǎraşi,80743
5595792.06011345,2446127.64944308,258,RO,RO013L1,RO013L1_GIURGIU_UA2018_v013,Giurgiu,70521
5366038.62008318,2646906.51952986,259,RO,RO014L1,RO014L1_ALBA_IULIA_UA2018_v013,Alba Iulia,95658
5647714.1046027,2663460.2621674,729,RO,RO015L1,RO015L1_FOCSANI_UA2018_v013,Focşani,103201
5362134.13589644,2529683.70698981,735,RO,RO016L1,RO016L1_TARGU_JIU_UA2018_v013,Târgu Jiu,95650
5783702.92540777,2637546.97465112,725,RO,RO017L1,RO017L1_TULCEA_UA2018_v013,Tulcea,78672
5533526.57667501,2550134.15953846,732,RO,RO018L1,RO018L1_TARGOVISTE_UA2018_v013,Târgovişte,117561
5458417.95192693,2478244.2248815,736,RO,RO019L1,RO019L1_SLATINA_UA2018_v013,Slatina,78176
5670990.92680698,2729878.87786306,730,RO,RO020L1,RO020L1_BARLAD_UA2018_v013,Bârlad,68798
5598695.96714702,2792684.68339603,722,RO,RO021L1,RO021L1_ROMAN_UA2018_v013,Roman,76033
5413571.94691509,2776105.28863621,740,RO,RO022L1,RO022L1_BISTRITA_UA2018_v013,Bistriţa,93591
5798213.12552569,2526265.42880468,726,RO,RO501L1,RO501L1_CONSTANTA_UA2018_v013,Constanta,387407
5641073.96554094,2829831.6355286,723,RO,RO502L1,RO502L1_IASI_UA2018_v013,Iasi,413410
5720235.79685044,2651101.14008609,724,RO,RO503L1,RO503L1_GALATI_UA2018_v013,Galati,259499
5528293.92359682,2630811.96911447,731,RO,RO504L1,RO504L1_BRASOV_UA2018_v013,Brasov,347609
5576429.19010184,2561119.38882333,727,RO,RO505L1,RO505L1_PLOIESTI_UA2018_v013,Ploiesti,264279
5489647.87548924,2533301.65896582,733,RO,RO506L1,RO506L1_PITESTI_UA2018_v013,Pitesti,202490
5334765.67206844,2820488.5732043,739,RO,RO507L1,RO507L1_BAIA_MARE_UA2018_v013,Baia Mare,167536
5633095.58359565,2597953.37585429,728,RO,RO508L1,RO508L1_BUZAU_UA2018_v013,Buzau,151056
5280600.12853294,2825564.70088374,738,RO,RO509L1,RO509L1_SATU_MARE_UA2018_v013,Satu Mare,144934
5559224.31126635,2877308.97326252,720,RO,RO510L1,RO510L1_BOTOSANI_UA2018_v013,Botosani,126092
5445493.91584151,2552654.59123979,734,RO,RO511L1,RO511L1_RAMNICU_VALCEA_UA2018_v013,Ramnicu Valcea,127006
5532158.14705333,2859450.11447197,721,RO,RO512L1,RO512L1_SUCEAVA_UA2018_v013,Suceava,147240
5321597.01416494,2475584.87849561,737,RO,RO513L1,RO513L1_DROBETA_TURNU_SEVERIN_UA2018_v013,Drobeta-Turnu Severin,119152
5147086.09203831,2469175.39569358,511,RS,RS001L1,RS001L1_BEOGRAD_UA2018_v013,Beograd,1679582
5092449.40866361,2511318.16049966,512,RS,RS002L1,RS002L1_NOVI_SAD_UA2018_v013,Novi Sad,455805
5283981.8380143,2322491.47618188,503,RS,RS003L1,RS003L1_NIS_UA2018_v013,Niš,412827
5195135.09454336,2386473.87546727,508,RS,RS004L1,RS004L1_KRAGUJEVAC_UA2018_v013,Kragujevac,208937
5066808.92089116,2602628.34943002,514,RS,RS005L1,RS005L1_SUBOTICA_UA2018_v013,Subotica,168834
5175962.04982112,2285875.97252063,505,RS,RS006L1,RS006L1_NOVI_PAZAR_UA2018_v013,Novi Pazar,127846
5133009.83819401,2530953.51544344,513,RS,RS008L1,RS008L1_ZRENJANIN_UA2018_v013,Zrenjanin,133056
5180972.98786285,2352067.40741093,506,RS,RS009L1,RS009L1_KRALJEVO_UA2018_v013,Kraljevo,145482
5151540.32072674,2366694.89247536,507,RS,RS011L0,RS011L0_CACAK_UA2018_v013,Čačak,110589
5234020.35401345,2344027.67971464,504,RS,RS012L1,RS012L1_KRUSEVAC_UA2018_v013,Kruševac,147259
5293450.48705981,2287061.9894568,502,RS,RS013L1,RS013L1_LESKOVAC_UA2018_v013,Leskovac,183522
5109476.00664222,2403316.09643713,509,RS,RS014L1,RS014L1_VALJEVO_UA2018_v013,Valjevo,114325
5296633.56044721,2238485.2694005,501,RS,RS015L1,RS015L1_VRANJE_UA2018_v013,Vranje,167928
5185676.1184273,2458438.90961333,510,RS,RS016L1,RS016L1_SMEDEREVO_UA2018_v013,Smederevo,195349
4779373.08002072,4051193.73982665,268,SE,SE001L1,SE001L1_STOCKHOLM_UA2018_v013,Stockholm,2339678
4438392.74000552,3846636.66980724,266,SE,SE002L1,SE002L1_GOTEBORG_UA2018_v013,Göteborg,1036012
4510205.97000952,3615260.98977762,262,SE,SE003L1,SE003L1_MALMO_UA2018_v013,Malmö,679229
4568982.50001163,3860636.41980841,261,SE,SE004L1,SE004L1_JONKOPING_UA2018_v013,Jönköping,172545
4826482.00002169,4562104.6198639,264,SE,SE005L1,SE005L1_UMEA_UA2018_v013,Umeå,157550
4749723.23001918,4107337.73983186,267,SE,SE006L1,SE006L1_UPPSALA_UA2018_v013,Uppsala,300644
4649543.74001516,3936168.00981614,265,SE,SE007L1,SE007L1_LINKOPING_UA2018_v013,Linköping,209637
4618545.48001346,4030021.24982548,263,SE,SE008L1,SE008L1_OREBRO_UA2018_v013,Örebro,209597
4690914.44113874,4073504.93065088,661,SE,SE501L1,SE501L1_VASTERAS_UA2018_v013,Västerås,200871
4680912.10653339,3959078.71226814,660,SE,SE502L1,SE502L1_NORRKOPING_UA2018_v013,Norrköping,163929
4488888.54117343,3663452.95986968,658,SE,SE503L1,SE503L1_HELSINGBORG_UA2018_v013,Helsingborg,243932
4496672.70655022,3850170.76787605,659,SE,SE505L1,SE505L1_BORAS_UA2018_v013,Borås,112034
4669999.88002774,2559122.84952347,269,SI,SI001L2,SI001L2_LJUBLJANA_UA2018_v013,Ljubljana,542380
4754157.56003352,2621955.27954335,270,SI,SI002L1,SI002L1_MARIBOR_UA2018_v013,Maribor,322155
4849389.48003767,2806639.90959961,274,SK,SK001L1,SK001L1_BRATISLAVA_UA2018_v013,Bratislava,650019
5144308.72005703,2907709.78962029,273,SK,SK002L1,SK002L1_KOSICE_UA2018_v013,Košice,366439
4992769.00004645,2889045.44961977,272,SK,SK003L1,SK003L1_BANSKA_BYSTRICA_UA2018_v013,Banská Bystrica,110799
4919581.55004232,2831942.04960536,275,SK,SK004L1,SK004L1_NITRA_UA2018_v013,Nitra,160845
5140057.52005592,2938714.50962903,271,SK,SK005L1,SK005L1_PRESOV_UA2018_v013,Prešov,173985
4956288.11004284,2938762.65963448,278,SK,SK006L1,SK006L1_ZILINA_UA2018_v013,Žilina,157340
4882206.85003953,2835829.95960743,276,SK,SK007L1,SK007L1_TRNAVA_UA2018_v013,Trnava,131433
4909435.63004035,2896736.7796241,277,SK,SK008L1,SK008L1_TRENCIN_UA2018_v013,Trenčín,115163
6250047.16731277,2165276.60967938,607,TR,TR001L1,TR001L1_ANKARA_UA2018_v013,Ankara,4998617
6548040.16386616,1919771.21555585,785,TR,TR002L1,TR002L1_ADANA_MERSIN_UA2018_v013,Adana-Mersin,2756236
6157445.60433155,1784495.97279863,601,TR,TR003L1,TR003L1_ANTALYA_UA2018_v013,Antalya,1278327
5848813.57229692,2020400.87211061,617,TR,TR004L1,TR004L1_BALIKESIR_UA2018_v013,Balıkesir,361743
5992512.38375587,1845517.00740304,719,TR,TR006L1,TR006L1_DENIZLI_UA2018_v013,Denizli,645072
6920360.3571099,2173905.16419195,585,TR,TR007L1,TR007L1_DIYARBAKIR_UA2018_v013,Diyarbakır,1067985
5692392.97142746,2215196.19105927,623,TR,TR008L1,TR008L1_EDIRNE_UA2018_v013,Edirne,179726
6922953.10143572,2416127.92629174,579,TR,TR009L1,TR009L1_ERZURUM_UA2018_v013,Erzurum,358460
6716587.36582304,1988695.02328113,591,TR,TR010L1,TR010L1_GAZIANTEP_UA2018_v013,Gaziantep,1674848
6644218.45065425,1860985.88549395,787,TR,TR011L1,TR011L1_ANTAKYA_UA2018_v013,Antakya,1020196
5903581.74635108,2190258.20483621,615,TR,TR012L1,TR012L1_ISTANBUL_UA2018_v013,Istanbul,21289865
5814095.85803587,1873269.59047108,717,TR,TR013L1,TR013L1_IZMIR_UA2018_v013,Izmir,4039722
7033948.56804319,2554046.13477349,578,TR,TR014L1,TR014L1_KARS_UA2018_v013,Kars,115241
6281069.62149603,2343743.37859767,609,TR,TR015L1,TR015L1_KASTAMONU_UA2018_v013,Kastamonu,148344
6505814.14615876,2108432.84297089,594,TR,TR016L1,TR016L1_KAYSERI_UA2018_v013,Kayseri,1100104
6281666.74231651,1935624.8305013,598,TR,TR018L1,TR018L1_KONYA_UA2018_v013,Konya,1313249
6747282.87098844,2154188.21987618,588,TR,TR019L1,TR019L1_MALATYA_UA2018_v013,Malatya,599344
6444592.63527172,2075640.7545529,714,TR,TR021L1,TR021L1_NEVSEHIR_UA2018_v013,Nevşehir,141816
6484984.5638541,2404782.93896239,610,TR,TR022L1,TR022L1_SAMSUN_UA2018_v013,Samsun,683119
7057312.0536739,2235205.5402128,709,TR,TR023L1,TR023L1_SIIRT_UA2018_v013,Siirt,165843
6758937.839512,2478672.41618277,580,TR,TR024L1,TR024L1_TRABZON_UA2018_v013,Trabzon,439663
7149444.73141569,2347561.3279924,707,TR,TR025L1,TR025L1_VAN_UA2018_v013,Van,598257
6120437.91806156,2301270.51979973,613,TR,TR026L1,TR026L1_ZONGULDAK_UA2018_v013,Zonguldak,382840
6063568.76475717,2092424.55514284,606,TR,TR027L1,TR027L1_ESKISEHIR_UA2018_v013,Eskişehir,762596
6831339.75986923,2045426.20431946,590,TR,TR028L1,TR028L1_SANLIURFA_UA2018_v013,Şanlıurfa,945262
6662446.77188806,2029728.34136812,592,TR,TR029L1,TR029L1_KAHRAMANMARAS_UA2018_v013,Kahramanmaraş,714531
6994031.71604752,2201246.06449654,582,TR,TR030L1,TR030L1_BATMAN_UA2018_v013,Batman,440454
6593847.69593335,2261888.03708919,711,TR,TR031L1,TR031L1_SIVAS_UA2018_v013,Sivas,375571
6807047.36714911,2216612.12677806,587,TR,TR032L1,TR032L1_ELAZIG_UA2018_v013,Elâzığ,421376
6121010.35389618,1876033.7229689,602,TR,TR033L1,TR033L1_ISPARTA_UA2018_v013,Isparta,370833
6401569.68070371,2286772.3597,782,TR,TR034L1,TR034L1_CORUM_UA2018_v013,Çorum,294191
6622835.93229896,1956080.49632244,790,TR,TR035L1,TR035L1_OSMANIYE_UA2018_v013,Osmaniye,262097
6395845.48986416,2029654.3198267,596,TR,TR036L1,TR036L1_AKSARAY_UA2018_v013,Aksaray,305239
5887243.8030596,1824816.07058142,718,TR,TR037L1,TR037L1_AYDIN_UA2018_v013,Aydın,492262
6852851.85177423,2125460.57729295,586,TR,TR038L1,TR038L1_SIVEREK_UA2018_v013,Siverek,258587
6093441.20357757,1982320.71069825,604,TR,TR039L1,TR039L1_AFYONKARAHISAR_UA2018_v013,Afyonkarahisar,299478
6617349.65736793,2418333.98974205,611,TR,TR040L1,TR040L1_ORDU_UA2018_v013,Ordu,575043
6462327.10175727,2004737.57181333,595,TR,TR041L1,TR041L1_NIGDE_UA2018_v013,Niğde,224125
6000031.62560782,1947960.68989437,618,TR,TR042L1,TR042L1_USAK_UA2018_v013,Uşak,251730
7068023.23196175,2460469.58276721,704,TR,TR043L1,TR043L1_AGRI_UA2018_v013,Ağrı,148408
6364407.2933306,1880719.64703149,784,TR,TR044L1,TR044L1_KARAMAN_UA2018_v013,Karaman,193297
6594373.44725909,1909486.70674911,786,TR,TR045L1,TR045L1_YUMURTALIK_UA2018_v013,Yumurtalik,18742
6819744.31433356,2507310.42082348,712,TR,TR046L1,TR046L1_RIZE_UA2018_v013,Rize,150344
6869005.90534613,2194137.21728565,794,TR,TR047L1,TR047L1_ERGANI_UA2018_v013,Ergani,130572
6029752.50240045,2041491.03270767,605,TR,TR048L1,TR048L1_KUTAHYA_UA2018_v013,Kütahya,266441
6600278.99998313,1982332.7495699,593,TR,TR049L1,TR049L1_KADIRLI_UA2018_v013,Kadirli,268592
6195269.1209576,2295528.98189897,716,TR,TR050L1,TR050L1_KARABUK_UA2018_v013,Karabük,130366
5714135.89471494,2046160.67653747,622,TR,TR051L1,TR051L1_CANAKKALE_UA2018_v013,Çanakkale,180424
6860685.3267874,2003649.92895686,792,TR,TR052L1,TR052L1_AKCAKALE_UA2018_v013,Akçakale,111817
7122954.95029904,2401296.75416073,706,TR,TR053L1,TR053L1_ERCIS_UA2018_v013,Erciş,173176
6423818.42782047,1939048.85482397,597,TR,TR054L1,TR054L1_EREGLI_UA2018_v013,Ereğli,144973
6767124.18515335,2092016.96438282,589,TR,TR055L1,TR055L1_ADIYAMAN_UA2018_v013,Adıyaman,303747
6908286.18379333,2085858.50209207,793,TR,TR056L1,TR056L1_VIRANSEHIR_UA2018_v013,Viranşehir,196143
6025539.89563061,1719699.60573025,621,TR,TR057L1,TR057L1_FETHIYE_UA2018_v013,Fethiye,157603
6946022.76323287,2056341.16226172,795,TR,TR058L1,TR058L1_CEYLANPINAR_UA2018_v013,Ceylanpinar,87054
6536760.72776204,2307370.82314955,612,TR,TR059L1,TR059L1_TOKAT_UA2018_v013,Tokat,200709
7073932.42439664,2403845.69279428,705,TR,TR060L1,TR060L1_PATNOS_UA2018_v013,Patnos,122583
5889625.01753229,1868770.76219276,796,TR,TR061L1,TR061L1_ODEMIS_UA2018_v013,Ödemiş,132199
6126693.2050267,2219799.70232295,614,TR,TR062L1,TR062L1_BOLU_UA2018_v013,Bolu,205137
5839498.49006321,2098188.11620482,616,TR,TR063L1,TR063L1_BANDIRMA_UA2018_v013,Bandirma,154003
6988317.65272474,2302253.58016634,710,TR,TR064L1,TR064L1_MUS_UA2018_v013,Muş,192810
6662885.048862,2103136.38467027,713,TR,TR065L1,TR065L1_ELBISTAN_UA2018_v013,Elbistan,142381
6755184.97229877,1998455.05267694,789,TR,TR066L1,TR066L1_NIZIP_UA2018_v013,Nizip,142307
6807699.74567128,2014344.6280805,791,TR,TR067L1,TR067L1_SURUC_UA2018_v013,Suruç,105059
5897228.53001228,1900204.64222411,620,TR,TR068L1,TR068L1_SALIHLI_UA2018_v013,Salihli,161309
6707558.26921212,1945580.66549078,788,TR,TR069L1,TR069L1_KILIS_UA2018_v013,Kilis,107820
6977919.04732222,2110163.26379672,584,TR,TR070L1,TR070L1_KIZILTEPE_UA2018_v013,Kızıltepe,246342
7029327.07111587,2161378.46412805,583,TR,TR071L1,TR071L1_MIDYAT_UA2018_v013,Midyat,112860
7102028.47319,2181228.53756735,708,TR,TR072L1,TR072L1_CIZRE_UA2018_v013,Cizre,140989
6292858.44751971,2256068.84164286,608,TR,TR073L1,TR073L1_CANKIRI_UA2018_v013,Çankırı,95165
6904245.17586644,2283550.50605224,581,TR,TR074L1,TR074L1_BINGOL_UA2018_v013,Bingöl,159957
6177608.17819031,1960167.32399622,603,TR,TR075L1,TR075L1_AKSEHIR_UA2018_v013,Akşehir,92668
6203351.81990918,2109510.09480907,715,TR,TR076L1,TR076L1_POLATLI_UA2018_v013,Polatli,121752
6223753.95857267,1792818.84751299,600,TR,TR077L1,TR077L1_MANAVGAT_UA2018_v013,Manavgat,238503
6413686.84398159,2204683.71981701,783,TR,TR078L1,TR078L1_YOZGAT_UA2018_v013,Yozgat,104543
5932691.3919359,1893271.51286943,619,TR,TR079L1,TR079L1_ALASEHIR_UA2018_v013,Alaşehir,104268
3623782.79995808,3203155.58969752,302,UK,UK001L3,UK001L3_LONDON_UA2018_v013,London,12300869
3516483.99995379,3329465.99972121,292,UK,UK002L3,UK002L3_WEST_MIDLANDS_URBAN_AREA_UA2018_v013,West Midlands urban area,3092966
3563727.99995901,3471122.9997484,304,UK,UK003L2,UK003L2_LEEDS_UA2018_v013,Leeds,2612331
3435026.45995573,3727834.32978527,296,UK,UK004L1,UK004L1_GLASGOW_UA2018_v013,Glasgow,1823804
3462904.81995271,3442952.40974124,286,UK,UK006L3,UK006L3_LIVERPOOL_UA2018_v013,Liverpool,1508864
3501797.17760521,3725039.62816207,287,UK,UK007L1,UK007L1_EDINBURGH_UA2018_v013,Edinburgh,888545
3512467.9299556,3443107.66974242,303,UK,UK008L3,UK008L3_GREATER_MANCHESTER_UA2018_v013,Greater Manchester,3322573
3411289.72994519,3235189.82969878,294,UK,UK009L1,UK009L1_CARDIFF_UA2018_v013,Cardiff,771186
3561182.66995811,3423929.93974005,279,UK,UK010L3,UK010L3_SHEFFIELD_UA2018_v013,Sheffield,1190515
3450042.99994745,3224538.99969762,301,UK,UK011L2,UK011L2_BRISTOL_UA2018_v013,Bristol,943371
3300735.03994648,3612144.43976552,281,UK,UK012L2,UK012L2_BELFAST_UA2018_v013,Belfast,784101
3581030.58996182,3601215.88976974,297,UK,UK013L2,UK013L2_NEWCASTLE_UPON_TYNE_UA2018_v013,Newcastle upon Tyne,1161656
3570862.39995723,3338156.31972419,280,UK,UK014L1,UK014L1_LEICESTER_UA2018_v013,Leicester,880461
3592033.99996511,3844749.91980255,298,UK,UK016L1,UK016L1_ABERDEEN_UA2018_v013,Aberdeen,485391
3647907.70079486,3278537.57593199,282,UK,UK017L2,UK017L2_CAMBRIDGE_UA2018_v013,Cambridge,372683
3372236.62994064,3156163.55967974,299,UK,UK018L3,UK018L3_EXETER_UA2018_v013,Exeter,486570
3619718.89996109,3398062.83973655,300,UK,UK019L3,UK019L3_LINCOLN_UA2018_v013,Lincoln,305833
3542440.92995151,3135368.26968013,293,UK,UK023L1,UK023L1_PORTSMOUTH_UA2018_v013,Portsmouth,515927
3489522.04995159,3301614.02971495,290,UK,UK024L1,UK024L1_WORCESTER_UA2018_v013,Worcester,178834
3541608.70995509,3317119.88971937,291,UK,UK025L3,UK025L3_COVENTRY_UA2018_v013,Coventry,738198
3641357.23996313,3452660.90974671,295,UK,UK026L1,UK026L1_KINGSTON_UPON_HULL_UA2018_v013,Kingston upon Hull,592968
3507645.48995439,3390282.83973268,283,UK,UK027L1,UK027L1_STOKE_ON_TRENT_UA2018_v013,Stoke-on-Trent,477266
3575235.80995809,3372867.33973095,285,UK,UK029L1,UK029L1_NOTTINGHAM_UA2018_v013,Nottingham,922515
3585276.07429756,3177974.48140387,529,UK,UK033L1,UK033L1_GUILDFORD_UA2018_v013,Guildford,273003
3518283.24372852,3477013.14824528,544,UK,UK050L1,UK050L1_BURNLEY_UA2018_v013,Burnley,179912
3659835.54916163,3125415.8441866,528,UK,UK056L1,UK056L1_HASTINGS_UA2018_v013,Hastings,185550
3609062.82022529,3128241.25930841,527,UK,UK515L1,UK515L1_BRIGHTON_AND_HOVE_UA2018_v013,Brighton and Hove,447673
3321861.9417938,3125679.57283067,524,UK,UK516L1,UK516L1_PLYMOUTH_UA2018_v013,Plymouth,399062
3361629.82001908,3259139.91615426,536,UK,UK517L1,UK517L1_SWANSEA_UA2018_v013,Swansea,384032
3552976.55362428,3373604.16789896,539,UK,UK518L1,UK518L1_DERBY_UA2018_v013,Derby,487194
3522437.3661058,3150961.21411589,526,UK,UK520L2,UK520L2_SOUTHAMPTON_UA2018_v013,Southampton,679451
3579952.72603797,3292006.87762948,535,UK,UK528L1,UK528L1_NORTHAMPTON_UA2018_v013,Northampton,482520
3486143.15649261,3135846.35322238,525,UK,UK539L1,UK539L1_BOURNEMOUTH_UA2018_v013,Bournemouth,525009
3696306.07720847,3236820.64640088,532,UK,UK546L1,UK546L1_COLCHESTER_UA2018_v013,Colchester,330130
3525488.5049543,3778526.49896242,546,UK,UK550L0,UK550L0_DUNDEE_CITY_UA2018_v013,Dundee City,257773
3466032.96205268,3737655.97073821,547,UK,UK551L1,UK551L1_FALKIRK_UA2018_v013,Falkirk,160456
3561843.22679107,3206763.48264,530,UK,UK552L0,UK552L0_READING_UA2018_v013,Reading,323897
3466468.66612413,3489686.60791008,541,UK,UK553L1,UK553L1_BLACKPOOL_UA2018_v013,Blackpool,317375
3502056.2117024,3475545.71562106,543,UK,UK557L1,UK557L1_BLACKBURN_WITH_DARWEN_UA2018_v013,Blackburn with Darwen,289657
3425125.18396663,3244396.49511388,537,UK,UK558L1,UK558L1_NEWPORT_UA2018_v013,Newport,242515
3597680.78895871,3553078.24920541,545,UK,UK559L2,UK559L2_MIDDLESBROUGH_UA2018_v013,Middlesbrough,560706
3547192.91744803,3242245.76862034,531,UK,UK560L1,UK560L1_OXFORD_UA2018_v013,Oxford,525517
3488332.02076824,3479101.51208505,542,UK,UK562L2,UK562L2_PRESTON_UA2018_v013,Preston,251863
3733272.06644445,3315460.08385585,534,UK,UK566L1,UK566L1_NORWICH_UA2018_v013,Norwich,408396
3464436.84319762,3418993.90329051,540,UK,UK568L1,UK568L1_CHESHIRE_WEST_AND_CHESTER_UA2018_v013,Cheshire West and Chester,496538
3715873.37630199,3253219.1739597,533,UK,UK569L2,UK569L2_IPSWICH_UA2018_v013,Ipswich,349578
3494015.95695219,3267294.80808232,538,UK,UK571L1,UK571L1_CHELTENHAM_UA2018_v013,Cheltenham,212826
5235342.98112191,2241366.05432098,499,XK,XK001L1,XK001L1_PRISTINA_UA2018_v013,Pristina,617398
5207237.12868878,2186142.18827166,498,XK,XK002L1,XK002L1_PRIZREN_UA2018_v013,Prizren,315538
5207744.15696336,2262227.45089776,500,XK,XK003L1,XK003L1_MITROVICE_UA2018_v013,Mitrovicë,204821
