"dist_km","country_2","mean_diff"
22.2,"UK",-3.84084386635822e-18
22.2,"XK",-9.25072916127997e-18
22.3,"AL",0
22.3,"AT",-1.38777878078145e-17
22.3,"BA",8.32599505833087e-18
22.3,"BE",0
22.3,"BG",-1.14293643355747e-17
22.3,"CH",5.55179274948359e-18
22.3,"CY",0
22.3,"CZ",8.32757618649908e-18
22.3,"DE",1.185182617014e-17
22.3,"DK",0
22.3,"EE",9.25185853854297e-18
22.3,"EL",4.62517635109615e-18
22.3,"ES",-6.93889390390723e-18
22.3,"FI",1.18966987488934e-17
22.3,"FR",5.01966011845623e-18
22.3,"HR",-7.93016446160826e-18
22.3,"HU",2.92083708622143e-18
22.3,"IE",0
22.3,"IS",0
22.3,"IT",1.12350550961066e-17
22.3,"LT",9.24734102949095e-18
22.3,"LU",0
22.3,"LV",-2.77555756156289e-17
22.3,"ME",0
22.3,"MK",1.04083408558608e-17
22.3,"MT",0
22.3,"NL",-1.98389636811767e-18
22.3,"NO",9.25298791580598e-18
22.3,"PL",1.38777878078145e-17
22.3,"PT",-1.27217290069702e-17
22.3,"RO",-7.96114166653642e-19
22.3,"RS",2.97151258367484e-18
22.3,"SE",0
22.3,"SI",1.38777878078145e-17
22.3,"SK",1.04083408558608e-17
22.3,"TR",-3.46944695195361e-18
22.3,"UK",-9.15401121482043e-18
22.3,"XK",-4.62705864653449e-18
22.4,"AL",6.93889390390723e-18
22.4,"AT",-4.62578809711361e-18
22.4,"BA",2.77555756156289e-18
22.4,"BE",1.0092012551559e-17
22.4,"BG",0
22.4,"CH",-1.11015526198938e-17
22.4,"CY",-2.77555756156289e-17
22.4,"CZ",7.40148683083438e-18
22.4,"DE",-7.5151586523559e-18
22.4,"DK",6.93889390390723e-18
22.4,"EE",2.77555756156289e-17
22.4,"EL",-1.23373172210746e-17
22.4,"ES",4.46625388938817e-18
22.4,"FI",0
22.4,"FR",-4.3519940516952e-18
22.4,"HR",7.93016446160826e-18
22.4,"HU",7.30409884621813e-18
22.4,"IE",5.55111512312578e-18
22.4,"IS",0
22.4,"IT",0
22.4,"LT",-2.31251288373054e-17
22.4,"LU",0
22.4,"LV",-2.08166817117217e-17
22.4,"ME",0
22.4,"MK",-3.46944695195361e-18
22.4,"MT",0
22.4,"NL",3.96605026845814e-18
22.4,"NO",4.62479989200848e-18
22.4,"PL",1.31559989046231e-17
22.4,"PT",-1.04083408558608e-17
22.4,"RO",7.96114166653642e-19
22.4,"RS",-1.09053071864856e-17
22.4,"SE",1.38777878078145e-17
22.4,"SI",0
22.4,"SK",-6.93889390390723e-18
22.4,"TR",-3.64669974133694e-19
22.4,"UK",-1.77062325535831e-18
22.4,"XK",4.62705864653449e-18
22.5,"AL",0
22.5,"AT",4.62578809711361e-18
22.5,"BA",0
22.5,"BE",1.76632550520891e-17
22.5,"BG",-4.89804275569922e-18
22.5,"CH",-1.11015526198938e-17
22.5,"CY",0
22.5,"CZ",-2.77375055794208e-18
22.5,"DE",4.47911022508074e-18
22.5,"DK",0
22.5,"EE",9.25185853854297e-18
22.5,"EL",9.25336437489365e-18
22.5,"ES",-2.18546103582668e-18
22.5,"FI",1.18966987488934e-17
22.5,"FR",-6.6923358797426e-18
22.5,"HR",-7.93016446160826e-18
22.5,"HU",0
22.5,"IE",-1.11015526198938e-17
22.5,"IS",0
22.5,"IT",-9.41664678168618e-18
22.5,"LT",-1.8507105208875e-17
22.5,"LU",0
22.5,"LV",-1.38777878078145e-17
22.5,"ME",0
22.5,"MK",0
22.5,"MT",0
22.5,"NL",-1.18931170095736e-17
22.5,"NO",9.25298791580598e-18
22.5,"PL",-6.46286138755031e-18
22.5,"PT",-5.78212924227361e-18
22.5,"RO",0
22.5,"RS",-9.92117590648287e-19
22.5,"SE",-2.31296463463574e-18
22.5,"SI",-1.38777878078145e-17
22.5,"SK",-1.73472347597681e-18
22.5,"TR",2.28422495533768e-18
22.5,"UK",1.44663135083578e-17
22.5,"XK",4.62705864653449e-18
22.6,"AL",6.93889390390723e-18
22.6,"AT",1.15646114149419e-17
22.6,"BA",-8.32599505833087e-18
22.6,"BE",1.76626390281275e-17
22.6,"BG",-5.7137853093726e-18
22.6,"CH",-4.16265871598653e-18
22.6,"CY",0
22.6,"CZ",-6.47630097698008e-18
22.6,"DE",1.35869731625905e-17
22.6,"DK",6.93889390390723e-18
22.6,"EE",0
22.6,"EL",4.62442343292081e-18
22.6,"ES",3.7052992149997e-18
22.6,"FI",1.18966987488934e-17
22.6,"FR",-7.51936660318222e-18
22.6,"HR",9.91270557701033e-18
22.6,"HU",4.3832617599967e-18
22.6,"IE",-5.55111512312578e-18
22.6,"IS",0
22.6,"IT",-1.67067165120348e-19
22.6,"LT",9.24847040675395e-18
22.6,"LU",0
22.6,"LV",6.93889390390723e-18
22.6,"ME",0
22.6,"MK",0
22.6,"MT",0
22.6,"NL",-8.33035122777389e-18
22.6,"NO",4.62479989200848e-18
22.6,"PL",4.78377921379831e-18
22.6,"PT",3.46944695195361e-18
22.6,"RO",-9.51832703676872e-18
22.6,"RS",-8.92210054519642e-18
22.6,"SE",-1.38777878078145e-17
22.6,"SI",0
22.6,"SK",-6.93889390390723e-18
22.6,"TR",9.10337514891201e-20
22.6,"UK",-1.00369439414562e-17
22.6,"XK",4.62705864653449e-18
22.7,"AL",0
22.7,"AT",1.15646114149419e-17
22.7,"BA",-1.38777878078145e-17
22.7,"BE",-2.27087993098974e-17
22.7,"BG",6.52912925930609e-18
22.7,"CH",-1.24906866533908e-17
22.7,"CY",0
22.7,"CZ",-1.11040372498724e-17
22.7,"DE",4.91236757760131e-18
22.7,"DK",-6.93889390390723e-18
22.7,"EE",1.85014583225599e-17
22.7,"EL",-1.07930820434581e-17
22.7,"ES",5.60673153850632e-18
22.7,"FI",-3.96605026845814e-18
22.7,"FR",-3.34380032970548e-18
22.7,"HR",1.98060504009406e-18
22.7,"HU",7.30409884621813e-18
22.7,"IE",5.55111512312578e-18
22.7,"IS",0
22.7,"IT",-4.97470516902901e-19
22.7,"LT",-4.6293174010605e-18
22.7,"LU",0
22.7,"LV",-6.93889390390723e-18
22.7,"ME",0
22.7,"MK",-1.04083408558608e-17
22.7,"MT",0
22.7,"NL",-8.33035122777389e-18
22.7,"NO",9.25298791580598e-18
22.7,"PL",-6.70152022244738e-18
22.7,"PT",5.7809998650106e-18
22.7,"RO",-1.1501642582294e-17
22.7,"RS",-1.98323689246588e-18
22.7,"SE",1.38777878078145e-17
22.7,"SI",1.38777878078145e-17
22.7,"SK",5.20417042793042e-18
22.7,"TR",5.022905377218e-18
22.7,"UK",-3.54326497220795e-18
22.7,"XK",-4.62705864653449e-18
22.8,"AL",-6.93889390390723e-18
22.8,"AT",-6.93889390390723e-18
22.8,"BA",5.55179274948359e-18
22.8,"BE",-5.04677630573153e-18
22.8,"BG",-4.08389461698538e-18
22.8,"CH",1.38710115442364e-18
22.8,"CY",0
22.8,"CZ",-1.01752373887765e-17
22.8,"DE",9.97465998686664e-18
22.8,"DK",1.38777878078145e-17
22.8,"EE",9.25411729306898e-18
22.8,"EL",-1.23373172210746e-17
22.8,"ES",6.84402621381475e-18
22.8,"FI",-3.96605026845814e-18
22.8,"FR",-7.18741132958839e-18
22.8,"HR",-7.93113249926227e-18
22.8,"HU",-2.9209262475843e-18
22.8,"IE",0
22.8,"IS",0
22.8,"IT",3.63651411707396e-18
22.8,"LT",9.24847040675395e-18
22.8,"LU",0
22.8,"LV",-6.93889390390723e-18
22.8,"ME",0
22.8,"MK",3.46944695195361e-18
22.8,"MT",0
22.8,"NL",5.94646170102139e-18
22.8,"NO",0
22.8,"PL",-3.34861332082289e-18
22.8,"PT",-2.31155291305699e-18
22.8,"RO",-3.91087212217986e-19
22.8,"RS",-6.93889390390723e-18
22.8,"SE",4.62592926927149e-18
22.8,"SI",0
22.8,"SK",0
22.8,"TR",3.1051336232714e-18
22.8,"UK",-1.32892621072711e-17
22.8,"XK",0
22.9,"AL",1.38777878078145e-17
22.9,"AT",6.93889390390723e-18
22.9,"BA",2.77623518792069e-18
22.9,"BE",-1.00935526114631e-17
22.9,"BG",-3.26456462965304e-18
22.9,"CH",2.77555756156289e-18
22.9,"CY",0
22.9,"CZ",5.55021162131538e-18
22.9,"DE",4.19493067127692e-18
22.9,"DK",-1.38777878078145e-17
22.9,"EE",2.77555756156289e-17
22.9,"EL",4.62442343292081e-18
22.9,"ES",1.71253817467338e-18
22.9,"FI",-7.93210053691627e-18
22.9,"FR",-1.32084072647265e-17
22.9,"HR",3.96605026845814e-18
22.9,"HU",-8.76545358363897e-18
22.9,"IE",-5.55179274948359e-18
22.9,"IS",0
22.9,"IT",1.05754080209812e-17
22.9,"LT",-9.24847040675395e-18
22.9,"LU",0
22.9,"LV",3.46944695195361e-18
22.9,"ME",0
22.9,"MK",0
22.9,"MT",0
22.9,"NL",9.51852064429953e-18
22.9,"NO",9.25298791580598e-18
22.9,"PL",4.78497674313753e-18
22.9,"PT",2.31155291305699e-18
22.9,"RO",-4.75422652634894e-18
22.9,"RS",-1.09034164879426e-17
22.9,"SE",2.31296463463574e-18
22.9,"SI",0
22.9,"SK",-1.38777878078145e-17
22.9,"TR",6.02525741858988e-18
22.9,"UK",3.54326497220795e-18
22.9,"XK",4.62705864653449e-18
23,"AL",-6.93889390390723e-18
23,"AT",0
23,"BA",-5.55179274948359e-18
23,"BE",5.04646829375071e-18
23,"BG",1.63268091856641e-18
23,"CH",9.71445146547012e-18
23,"CY",2.77555756156289e-17
23,"CZ",1.01761408905869e-17
23,"DE",-6.36319384409006e-18
23,"DK",6.93889390390723e-18
23,"EE",-2.77555756156289e-17
23,"EL",-1.54047058673982e-18
23,"ES",-1.52206599185622e-18
23,"FI",3.96605026845814e-18
23,"FR",5.84962994417066e-18
23,"HR",1.18971827677204e-17
23,"HU",1.02257383847054e-17
23,"IE",5.55179274948359e-18
23,"IS",0
23,"IT",4.13021332061647e-18
23,"LT",-4.6293174010605e-18
23,"LU",0
23,"LV",1.04083408558608e-17
23,"ME",0
23,"MK",1.38777878078145e-17
23,"MT",0
23,"NL",-9.12085077603431e-18
23,"NO",0
23,"PL",4.30462143794635e-18
23,"PT",-3.46944695195361e-18
23,"RO",1.18662055627922e-18
23,"RS",7.93099636896717e-18
23,"SE",-6.93889390390723e-18
23,"SI",6.93889390390723e-18
23,"SK",-8.67361737988404e-18
23,"TR",5.49144833909393e-19
23,"UK",-1.06312366748319e-17
23,"XK",-4.62705864653449e-18
23.1,"AL",6.93889390390723e-18
23.1,"AT",-1.15637643819946e-17
23.1,"BA",1.11015526198938e-17
23.1,"BE",-2.27091073218782e-17
23.1,"BG",4.89724554821945e-18
23.1,"CH",1.24913642797486e-17
23.1,"CY",0
23.1,"CZ",-2.77465405975249e-18
23.1,"DE",-2.46077188393162e-18
23.1,"DK",1.38777878078145e-17
23.1,"EE",-1.85014583225599e-17
23.1,"EL",6.16865861053732e-18
23.1,"ES",2.28291043592963e-18
23.1,"FI",-1.18971827677204e-17
23.1,"FR",-1.00419327722678e-18
23.1,"HR",-9.91173753935632e-18
23.1,"HU",5.84452733605467e-18
23.1,"IE",1.11015526198938e-17
23.1,"IS",0
23.1,"IT",-1.1727050150029e-17
23.1,"LT",-2.31262582145684e-17
23.1,"LU",0
23.1,"LV",-3.46944695195361e-18
23.1,"ME",0
23.1,"MK",3.46944695195361e-18
23.1,"MT",0
23.1,"NL",6.73947814718222e-18
23.1,"NO",-9.25185853854297e-18
23.1,"PL",7.65857982874674e-18
23.1,"PT",-3.46944695195361e-18
23.1,"RO",-1.10981644881047e-17
23.1,"RS",5.94679143884729e-18
23.1,"SE",0
23.1,"SI",6.93889390390723e-18
23.1,"SK",-6.93889390390723e-18
23.1,"TR",-8.2090866793372e-19
23.1,"UK",-8.84951188127131e-19
23.1,"XK",-4.62705864653449e-18
23.2,"AL",-1.38777878078145e-17
23.2,"AT",9.2528467436481e-18
23.2,"BA",2.77623518792069e-18
23.2,"BE",-1.51406369291754e-17
23.2,"BG",2.44862277410973e-18
23.2,"CH",5.55247037584139e-18
23.2,"CY",-2.77555756156289e-17
23.2,"CZ",5.55021162131538e-18
23.2,"DE",9.10729824887824e-18
23.2,"DK",0
23.2,"EE",-1.85014583225599e-17
23.2,"EL",-1.07930820434581e-17
23.2,"ES",-2.86070873946317e-19
23.2,"FI",-7.93113249926227e-18
23.2,"FR",-2.51211602766408e-18
23.2,"HR",-1.18971827677204e-17
23.2,"HU",4.38335092135957e-18
23.2,"IE",1.11015526198938e-17
23.2,"IS",0
23.2,"IT",3.32702441210814e-19
23.2,"LT",0
23.2,"LU",0
23.2,"LV",1.38777878078145e-17
23.2,"ME",0
23.2,"MK",1.38777878078145e-17
23.2,"MT",0
23.2,"NL",-8.32938319011989e-18
23.2,"NO",9.25298791580598e-18
23.2,"PL",-2.39400718926729e-18
23.2,"PT",-1.04083408558608e-17
23.2,"RO",9.9086398188635e-18
23.2,"RS",5.94872751415529e-18
23.2,"SE",-2.31296463463574e-18
23.2,"SI",1.38777878078145e-17
23.2,"SK",-5.20417042793042e-18
23.2,"TR",3.65071200266603e-18
23.2,"UK",-1.26969878353868e-17
23.2,"XK",0
23.3,"AL",-3.46944695195361e-18
23.3,"AT",4.62494106416636e-18
23.3,"BA",-1.11015526198938e-17
23.3,"BE",-5.04585226978907e-18
23.3,"BG",-4.08309740950561e-18
23.3,"CH",1.11022302462516e-17
23.3,"CY",0
23.3,"CZ",-6.47539747516968e-18
23.3,"DE",-1.00994561744288e-18
23.3,"DK",6.93889390390723e-18
23.3,"EE",-9.25411729306898e-18
23.3,"EL",1.38777878078145e-17
23.3,"ES",4.75231896173896e-18
23.3,"FI",-7.93016446160826e-18
23.3,"FR",1.02025220548943e-17
23.3,"HR",0
23.3,"HU",4.38335092135957e-18
23.3,"IE",0
23.3,"IS",0
23.3,"IT",6.60649397446329e-18
23.3,"LT",-4.6293174010605e-18
23.3,"LU",0
23.3,"LV",-1.38777878078145e-17
23.3,"ME",0
23.3,"MK",6.93889390390723e-18
23.3,"MT",0
23.3,"NL",2.77362148625488e-18
23.3,"NO",4.62479989200848e-18
23.3,"PL",-6.22014263611296e-18
23.3,"PT",1.15563528437062e-18
23.3,"RO",3.17284021476651e-18
23.3,"RS",1.18969710094836e-17
23.3,"SE",-1.15648231731787e-17
23.3,"SI",0
23.3,"SK",-1.73472347597681e-18
23.3,"TR",5.75260197093686e-18
23.3,"UK",1.77307424431207e-18
23.3,"XK",-4.62705864653449e-18
23.4,"AL",-1.38777878078145e-17
23.4,"AT",-9.2528467436481e-18
23.4,"BA",0
23.4,"BE",1.00929365875014e-17
23.4,"BG",-6.52912925930609e-18
23.4,"CH",-1.11029078726094e-17
23.4,"CY",0
23.4,"CZ",6.47539747516968e-18
23.4,"DE",1.06988731567691e-17
23.4,"DK",1.38777878078145e-17
23.4,"EE",0
23.4,"EL",-6.16865861053732e-18
23.4,"ES",5.98747864989266e-18
23.4,"FI",7.93113249926227e-18
23.4,"FR",1.10372271009403e-17
23.4,"HR",-1.98060504009406e-18
23.4,"HU",-2.19033804023675e-18
23.4,"IE",5.55247037584139e-18
23.4,"IS",0
23.4,"IT",1.1565186187299e-17
23.4,"LT",-9.24847040675395e-18
23.4,"LU",0
23.4,"LV",1.04083408558608e-17
23.4,"ME",0
23.4,"MK",1.04083408558608e-17
23.4,"MT",0
23.4,"NL",6.34568042953302e-18
23.4,"NO",1.38777878078145e-17
23.4,"PL",1.1243048013331e-17
23.4,"PT",0
23.4,"RO",-1.07049475930479e-17
23.4,"RS",-1.18969710094836e-17
23.4,"SE",-1.15648231731787e-17
23.4,"SI",6.93889390390723e-18
23.4,"SK",-5.20417042793042e-18
23.4,"TR",1.18673773978471e-18
23.4,"UK",4.13496254080908e-18
23.4,"XK",-4.62705864653449e-18
23.5,"AL",3.46944695195361e-18
23.5,"AT",9.25298791580598e-18
23.5,"BA",-1.11015526198938e-17
23.5,"BE",-2.77555756156289e-17
23.5,"BG",2.04164835568778e-18
23.5,"CH",-9.71377383911232e-18
23.5,"CY",-2.77555756156289e-17
23.5,"CZ",1.851275209519e-18
23.5,"DE",-3.61273669219747e-18
23.5,"DK",-1.38777878078145e-17
23.5,"EE",9.25411729306898e-18
23.5,"EL",-7.70912919727714e-18
23.5,"ES",-3.80331717146451e-18
23.5,"FI",7.93113249926227e-18
23.5,"FR",-5.18694402293084e-18
23.5,"HR",-1.38777878078145e-17
23.5,"HU",7.30409884621813e-18
23.5,"IE",0
23.5,"IS",0
23.5,"IT",-9.91177787425857e-18
23.5,"LT",9.24847040675395e-18
23.5,"LU",0
23.5,"LV",-1.04083408558608e-17
23.5,"ME",0
23.5,"MK",-1.04083408558608e-17
23.5,"MT",0
23.5,"NL",-7.93132610679307e-18
23.5,"NO",-9.25298791580598e-18
23.5,"PL",4.77084005532819e-19
23.5,"PT",-1.15639761402315e-17
23.5,"RO",1.18739498640243e-18
23.5,"RS",-1.28837492674465e-17
23.5,"SE",9.25185853854297e-18
23.5,"SI",-6.93889390390723e-18
23.5,"SK",5.20417042793042e-18
23.5,"TR",-2.01041040996736e-18
23.5,"UK",-1.35848225399301e-17
23.5,"XK",0
23.6,"AL",6.93889390390723e-18
23.6,"AT",-4.62479989200848e-18
23.6,"BA",1.11015526198938e-17
23.6,"BE",-2.523850170837e-18
23.6,"BG",-3.26456462965304e-18
23.6,"CH",-1.38574590170804e-18
23.6,"CY",0
23.6,"CZ",6.47630097698008e-18
23.6,"DE",1.01179497271105e-17
23.6,"DK",1.38777878078145e-17
23.6,"EE",9.25411729306898e-18
23.6,"EL",4.62517635109615e-18
23.6,"ES",-6.93889390390723e-18
23.6,"FI",1.18971827677204e-17
23.6,"FR",1.25374755287712e-17
23.6,"HR",1.18971827677204e-17
23.6,"HU",-7.30409884621813e-18
23.6,"IE",5.55247037584139e-18
23.6,"IS",0
23.6,"IT",-1.1564863508081e-17
23.6,"LT",1.38777878078145e-17
23.6,"LU",0
23.6,"LV",6.93889390390723e-18
23.6,"ME",0
23.6,"MK",1.04083408558608e-17
23.6,"MT",0
23.6,"NL",1.18720137887163e-18
23.6,"NO",4.62479989200848e-18
23.6,"PL",-1.3400236473759e-17
23.6,"PT",4.62508223632423e-18
23.6,"RO",1.1501642582294e-17
23.6,"RS",4.95807710557636e-18
23.6,"SE",-6.93889390390723e-18
23.6,"SI",-1.38777878078145e-17
23.6,"SK",-8.67361737988404e-18
23.6,"TR",3.19358169523732e-18
23.6,"UK",-6.19869523987258e-18
23.6,"XK",0
23.7,"AL",0
23.7,"AT",0
23.7,"BA",-1.11015526198938e-17
23.7,"BE",-1.00938606234439e-17
23.7,"BG",1.63268091856641e-18
23.7,"CH",4.16333634234434e-18
23.7,"CY",0
23.7,"CZ",-1.29516984521498e-17
23.7,"DE",1.40210775480583e-17
23.7,"DK",-6.93889390390723e-18
23.7,"EE",9.25411729306898e-18
23.7,"EL",1.23373172210746e-17
23.7,"ES",3.99416065639554e-18
23.7,"FI",-3.96605026845814e-18
23.7,"FR",-3.84295786604407e-18
23.7,"HR",3.96605026845814e-18
23.7,"HU",5.84452733605467e-18
23.7,"IE",5.55247037584139e-18
23.7,"IS",0
23.7,"IT",1.28867189246247e-17
23.7,"LT",4.6293174010605e-18
23.7,"LU",0
23.7,"LV",6.93889390390723e-18
23.7,"ME",0
23.7,"MK",-3.46944695195361e-18
23.7,"MT",0
23.7,"NL",-8.72201926258428e-18
23.7,"NO",9.25298791580598e-18
23.7,"PL",-1.22053358574772e-17
23.7,"PT",-4.62508223632423e-18
23.7,"RO",1.34857325579425e-17
23.7,"RS",1.98081679833087e-18
23.7,"SE",-9.25185853854297e-18
23.7,"SI",-1.38777878078145e-17
23.7,"SK",1.73472347597681e-18
23.7,"TR",5.48003568464672e-18
23.7,"UK",1.03362529454562e-17
23.7,"XK",-4.62705864653449e-18
23.8,"AL",-6.93889390390723e-18
23.8,"AT",1.15636937959157e-17
23.8,"BA",1.11015526198938e-17
23.8,"BE",7.57031846458771e-18
23.8,"BG",1.22550719827452e-18
23.8,"CH",-6.93889390390723e-18
23.8,"CY",0
23.8,"CZ",6.47539747516968e-18
23.8,"DE",1.19997745915938e-17
23.8,"DK",0
23.8,"EE",9.25411729306898e-18
23.8,"EL",-7.70912919727714e-18
23.8,"ES",3.8093276244327e-19
23.8,"FI",5.94568727089819e-18
23.8,"FR",4.18356716300261e-18
23.8,"HR",-1.98060504009406e-18
23.8,"HU",-1.09579314965846e-17
23.8,"IE",1.11015526198938e-17
23.8,"IS",0
23.8,"IT",1.15624030790437e-18
23.8,"LT",4.6293174010605e-18
23.8,"LU",0
23.8,"LV",1.04083408558608e-17
23.8,"ME",0
23.8,"MK",-6.93889390390723e-18
23.8,"MT",0
23.8,"NL",1.38777878078145e-17
23.8,"NO",-9.25298791580598e-18
23.8,"PL",9.57363369839073e-18
23.8,"PT",9.25270557149022e-18
23.8,"RO",1.26901992138812e-17
23.8,"RS",-9.93055377125604e-19
23.8,"SE",-4.62592926927149e-18
23.8,"SI",6.93889390390723e-18
23.8,"SK",-1.21430643318376e-17
23.8,"TR",-5.84488398150615e-18
23.8,"UK",8.26819497176845e-18
23.8,"XK",-4.62705864653449e-18
23.9,"AL",0
23.9,"AT",0
23.9,"BA",-1.11022302462516e-17
23.9,"BE",7.57031846458771e-18
23.9,"BG",7.34865854850837e-18
23.9,"CH",1.38777878078145e-17
23.9,"CY",0
23.9,"CZ",9.26089355664702e-19
23.9,"DE",7.80625564189563e-18
23.9,"DK",0
23.9,"EE",-9.25411729306898e-18
23.9,"EL",7.70912919727714e-18
23.9,"ES",1.71235252361645e-18
23.9,"FI",1.98060504009406e-18
23.9,"FR",1.37082995766337e-17
23.9,"HR",1.98060504009406e-18
23.9,"HU",-1.02253817392539e-17
23.9,"IE",5.55111512312578e-18
23.9,"IS",0
23.9,"IT",-6.77247209722288e-18
23.9,"LT",-1.38777878078145e-17
23.9,"LU",0
23.9,"LV",-3.46944695195361e-18
23.9,"ME",0
23.9,"MK",3.46944695195361e-18
23.9,"MT",0
23.9,"NL",1.98215390034046e-18
23.9,"NO",-9.25298791580598e-18
23.9,"PL",0
23.9,"PT",-9.25058798912209e-18
23.9,"RO",-3.91668034810388e-19
23.9,"RS",1.0903915632358e-17
23.9,"SE",-4.62536458063998e-18
23.9,"SI",-6.93889390390723e-18
23.9,"SK",-6.93889390390723e-18
23.9,"TR",6.39055152226365e-18
23.9,"UK",-8.56123232756323e-18
23.9,"XK",-4.62705864653449e-18
24,"AL",3.46944695195361e-18
24,"AT",1.38777878078145e-17
24,"BA",-5.55179274948359e-18
24,"BE",1.26149386864535e-17
24,"BG",2.44862277410973e-18
24,"CH",-9.71445146547012e-18
24,"CY",1.38777878078145e-17
24,"CZ",6.47539747516968e-18
24,"DE",8.38350859544944e-18
24,"DK",-1.38777878078145e-17
24,"EE",9.25411729306898e-18
24,"EL",-6.16865861053732e-18
24,"ES",4.56426604425744e-18
24,"FI",7.93113249926227e-18
24,"FR",1.03667852153642e-17
24,"HR",-3.96508223080413e-18
24,"HU",1.16876280903034e-17
24,"IE",1.11015526198938e-17
24,"IS",0
24,"IT",5.28806702461085e-18
24,"LT",4.6293174010605e-18
24,"LU",0
24,"LV",1.38777878078145e-17
24,"ME",0
24,"MK",3.46944695195361e-18
24,"MT",0
24,"NL",1.18720137887163e-18
24,"NO",9.25298791580598e-18
24,"PL",2.6347397944835e-18
24,"PT",-3.46944695195361e-18
24,"RO",1.18935042246352e-17
24,"RS",5.94680656443563e-18
24,"SE",-1.38777878078145e-17
24,"SI",-6.93889390390723e-18
24,"SK",8.67361737988404e-18
24,"TR",2.64835996129416e-18
24,"UK",-2.36311379097389e-18
24,"XK",4.62649395790299e-18
24.1,"AL",-1.04083408558608e-17
24.1,"AT",-4.62592926927149e-18
24.1,"BA",-5.55179274948359e-18
24.1,"BE",1.76614069802042e-17
24.1,"BG",-1.22550719827452e-18
24.1,"CH",-9.71445146547012e-18
24.1,"CY",0
24.1,"CZ",-1.11040372498724e-17
24.1,"DE",1.06968261604799e-17
24.1,"DK",-6.93889390390723e-18
24.1,"EE",0
24.1,"EL",1.23373172210746e-17
24.1,"ES",-5.70658715035498e-19
24.1,"FI",0
24.1,"FR",5.68193783104677e-18
24.1,"HR",-7.93113249926227e-18
24.1,"HU",-1.24198212021826e-17
24.1,"IE",1.11015526198938e-17
24.1,"IS",0
24.1,"IT",-1.14000550974866e-17
24.1,"LT",4.62479989200848e-18
24.1,"LU",0
24.1,"LV",-6.93889390390723e-18
24.1,"ME",0
24.1,"MK",3.46944695195361e-18
24.1,"MT",0
24.1,"NL",-1.18797580899483e-18
24.1,"NO",4.62479989200848e-18
24.1,"PL",-9.09117541484774e-18
24.1,"PT",2.31169408521486e-18
24.1,"RO",1.38777878078145e-17
24.1,"RS",2.97388730104482e-18
24.1,"SE",1.27213054904966e-17
24.1,"SI",6.93889390390723e-18
24.1,"SK",6.93889390390723e-18
24.1,"TR",0
24.1,"UK",1.47549535016179e-18
24.1,"XK",4.62592926927149e-18
24.2,"AL",3.46944695195361e-18
24.2,"AT",4.62536458063998e-18
24.2,"BA",1.11022302462516e-17
24.2,"BE",7.57031846458771e-18
24.2,"BG",-1.22550719827452e-18
24.2,"CH",2.77555756156289e-18
24.2,"CY",0
24.2,"CZ",1.29526019539602e-17
24.2,"DE",-2.880617881454e-19
24.2,"DK",-6.93889390390723e-18
24.2,"EE",-9.25411729306898e-18
24.2,"EL",1.54047058673982e-18
24.2,"ES",4.944184977882e-18
24.2,"FI",-1.18971827677204e-17
24.2,"FR",1.20398691852999e-17
24.2,"HR",-1.98060504009406e-18
24.2,"HU",4.38281595318236e-18
24.2,"IE",5.55111512312578e-18
24.2,"IS",0
24.2,"IT",-1.22269609285181e-17
24.2,"LT",-4.62479989200848e-18
24.2,"LU",0
24.2,"LV",-3.46944695195361e-18
24.2,"ME",0
24.2,"MK",0
24.2,"MT",0
24.2,"NL",-4.36004159363814e-18
24.2,"NO",2.31409401189875e-18
24.2,"PL",1.05273343809337e-17
24.2,"PT",-2.31282346247787e-18
24.2,"RO",-1.10991325257587e-17
24.2,"RS",1.98274814689252e-18
24.2,"SE",-1.04083408558608e-17
24.2,"SI",0
24.2,"SK",-1.04083408558608e-17
24.2,"TR",-5.84408152924033e-18
24.2,"UK",-1.18108832406932e-17
24.2,"XK",0
24.3,"AL",3.46944695195361e-18
24.3,"AT",4.62592926927149e-18
24.3,"BA",-1.11022302462516e-17
24.3,"BE",1.26149386864535e-17
24.3,"BG",3.26456462965304e-18
24.3,"CH",1.24913642797486e-17
24.3,"CY",-1.38777878078145e-17
24.3,"CZ",3.70164691722759e-18
24.3,"DE",1.04083408558608e-17
24.3,"DK",-6.93889390390723e-18
24.3,"EE",-9.25411729306898e-18
24.3,"EL",1.23373172210746e-17
24.3,"ES",0
24.3,"FI",1.98157307774806e-18
24.3,"FR",-7.68787513360467e-18
24.3,"HR",-3.96508223080413e-18
24.3,"HU",-4.38281595318236e-18
24.3,"IE",0
24.3,"IS",0
24.3,"IT",-6.59475651790848e-19
24.3,"LT",-9.25298791580598e-18
24.3,"LU",0
24.3,"LV",1.04083408558608e-17
24.3,"ME",0
24.3,"MK",6.93889390390723e-18
24.3,"MT",0
24.3,"NL",1.30836097164688e-17
24.3,"NO",-9.25298791580598e-18
24.3,"PL",-3.10773467544336e-18
24.3,"PT",4.62564692495573e-18
24.3,"RO",1.34857325579425e-17
24.3,"RS",-3.96500660286241e-18
24.3,"SE",3.46944695195361e-18
24.3,"SI",1.38777878078145e-17
24.3,"SK",-1.73472347597681e-18
24.3,"TR",-3.56012405799126e-18
24.3,"UK",-8.56123232756323e-18
24.3,"XK",4.62592926927149e-18
